,stimulus,theta,flipped,model,chance
873,4,0.0,same,hc,False
874,4,0.0,same,oc,False
875,4,0.0,same,th,False
876,4,20.0,flipped,bq,False
877,4,20.0,flipped,bqp,False
878,4,20.0,flipped,exp,False
879,4,20.0,flipped,hc,False
880,4,20.0,flipped,oc,False
881,4,20.0,flipped,th,False
882,4,20.0,same,bq,False
883,4,20.0,same,bqp,False
884,4,20.0,same,exp,False
885,4,20.0,same,hc,False
886,4,20.0,same,oc,False
887,4,20.0,same,th,False
888,4,40.0,flipped,bq,False
889,4,40.0,flipped,bqp,False
890,4,40.0,flipped,exp,False
891,4,40.0,flipped,hc,False
892,4,40.0,flipped,oc,False
893,4,40.0,flipped,th,False
894,4,40.0,same,bq,False
895,4,40.0,same,bqp,False
896,4,40.0,same,exp,False
897,4,40.0,same,hc,False
898,4,40.0,same,oc,False
899,4,40.0,same,th,False
900,4,60.0,flipped,bq,False
901,4,60.0,flipped,bqp,False
902,4,60.0,flipped,exp,False
903,4,60.0,flipped,hc,False
904,4,60.0,flipped,oc,False
905,4,60.0,flipped,th,False
906,4,60.0,same,bq,False
907,4,60.0,same,bqp,False
908,4,60.0,same,exp,False
909,4,60.0,same,hc,False
910,4,60.0,same,oc,False
911,4,60.0,same,th,False
912,4,80.0,flipped,bq,False
913,4,80.0,flipped,bqp,False
914,4,80.0,flipped,exp,False
915,4,80.0,flipped,hc,False
916,4,80.0,flipped,oc,False
917,4,80.0,flipped,th,False
918,4,80.0,same,bq,False
919,4,80.0,same,bqp,False
920,4,80.0,same,exp,False
921,4,80.0,same,hc,False
922,4,80.0,same,oc,False
923,4,80.0,same,th,False
924,4,100.0,flipped,bq,False
925,4,100.0,flipped,bqp,False
926,4,100.0,flipped,exp,False
927,4,100.0,flipped,hc,True
928,4,100.0,flipped,oc,False
929,4,100.0,flipped,th,False
930,4,100.0,same,bq,False
931,4,100.0,same,bqp,False
932,4,100.0,same,exp,False
933,4,100.0,same,hc,True
934,4,100.0,same,oc,False
935,4,100.0,same,th,False
936,4,120.0,flipped,bq,False
937,4,120.0,flipped,bqp,False
938,4,120.0,flipped,exp,False
939,4,120.0,flipped,hc,True
940,4,120.0,flipped,oc,False
941,4,120.0,flipped,th,False
942,4,120.0,same,bq,False
943,4,120.0,same,bqp,False
944,4,120.0,same,exp,False
945,4,120.0,same,hc,True
946,4,120.0,same,oc,False
947,4,120.0,same,th,False
948,4,140.0,flipped,bq,False
949,4,140.0,flipped,bqp,False
950,4,140.0,flipped,exp,False
951,4,140.0,flipped,hc,True
952,4,140.0,flipped,oc,False
953,4,140.0,flipped,th,False
954,4,140.0,same,bq,False
955,4,140.0,same,bqp,False
956,4,140.0,same,exp,True
957,4,140.0,same,hc,True
958,4,140.0,same,oc,False
959,4,140.0,same,th,False
960,4,160.0,flipped,bq,False
961,4,160.0,flipped,bqp,False
962,4,160.0,flipped,exp,False
963,4,160.0,flipped,hc,True
964,4,160.0,flipped,oc,False
965,4,160.0,flipped,th,False
966,4,160.0,same,bq,False
967,4,160.0,same,bqp,False
968,4,160.0,same,exp,True
969,4,160.0,same,hc,True
970,4,160.0,same,oc,False
971,4,160.0,same,th,False
972,4,180.0,flipped,bq,False
973,4,180.0,flipped,bqp,False
974,4,180.0,flipped,exp,False
975,4,180.0,flipped,hc,True
976,4,180.0,flipped,oc,False
977,4,180.0,flipped,th,False
978,4,180.0,same,bq,False
979,4,180.0,same,bqp,False
980,4,180.0,same,exp,True
981,4,180.0,same,hc,True
982,4,180.0,same,oc,False
983,4,180.0,same,th,False
984,4,200.0,flipped,bq,False
985,4,200.0,flipped,bqp,False
986,4,200.0,flipped,exp,False
987,4,200.0,flipped,hc,True
988,4,200.0,flipped,oc,False
989,4,200.0,flipped,th,False
990,4,200.0,same,bq,False
991,4,200.0,same,bqp,False
992,4,200.0,same,exp,True
993,4,200.0,same,hc,True
994,4,200.0,same,oc,False
995,4,200.0,same,th,False
996,4,220.0,flipped,bq,False
997,4,220.0,flipped,bqp,False
998,4,220.0,flipped,exp,False
999,4,220.0,flipped,hc,True
1000,4,220.0,flipped,oc,False
1001,4,220.0,flipped,th,False
1002,4,220.0,same,bq,False
1003,4,220.0,same,bqp,False
1004,4,220.0,same,exp,True
1005,4,220.0,same,hc,True
1006,4,220.0,same,oc,False
1007,4,220.0,same,th,False
1008,4,240.0,flipped,bq,False
1009,4,240.0,flipped,bqp,False
1010,4,240.0,flipped,exp,False
1011,4,240.0,flipped,hc,True
1012,4,240.0,flipped,oc,False
1013,4,240.0,flipped,th,False
1014,4,240.0,same,bq,False
1015,4,240.0,same,bqp,False
1016,4,240.0,same,exp,True
1017,4,240.0,same,hc,True
1018,4,240.0,same,oc,False
1019,4,240.0,same,th,False
1020,4,260.0,flipped,bq,False
1021,4,260.0,flipped,bqp,False
1022,4,260.0,flipped,exp,False
1023,4,260.0,flipped,hc,True
1024,4,260.0,flipped,oc,False
1025,4,260.0,flipped,th,False
1026,4,260.0,same,bq,False
1027,4,260.0,same,bqp,False
1028,4,260.0,same,exp,False
1029,4,260.0,same,hc,True
1030,4,260.0,same,oc,False
1031,4,260.0,same,th,False
1032,4,280.0,flipped,bq,False
1033,4,280.0,flipped,bqp,False
1034,4,280.0,flipped,exp,False
1035,4,280.0,flipped,hc,False
1036,4,280.0,flipped,oc,False
1037,4,280.0,flipped,th,False
1038,4,280.0,same,bq,False
1039,4,280.0,same,bqp,False
1040,4,280.0,same,exp,False
1041,4,280.0,same,hc,False
1042,4,280.0,same,oc,False
1043,4,280.0,same,th,False
1044,4,300.0,flipped,bq,False
1045,4,300.0,flipped,bqp,False
1046,4,300.0,flipped,exp,False
1047,4,300.0,flipped,hc,False
1048,4,300.0,flipped,oc,False
1049,4,300.0,flipped,th,False
1050,4,300.0,same,bq,False
1051,4,300.0,same,bqp,False
1052,4,300.0,same,exp,False
1053,4,300.0,same,hc,False
1054,4,300.0,same,oc,False
1055,4,300.0,same,th,False
1056,4,320.0,flipped,bq,False
1057,4,320.0,flipped,bqp,False
1058,4,320.0,flipped,exp,False
1059,4,320.0,flipped,hc,False
1060,4,320.0,flipped,oc,False
1061,4,320.0,flipped,th,False
1062,4,320.0,same,bq,False
1063,4,320.0,same,bqp,False
1064,4,320.0,same,exp,False
1065,4,320.0,same,hc,False
1066,4,320.0,same,oc,False
1067,4,320.0,same,th,False
1068,4,340.0,flipped,bq,False
1069,4,340.0,flipped,bqp,False
1070,4,340.0,flipped,exp,False
1071,4,340.0,flipped,hc,False
1072,4,340.0,flipped,oc,False
1073,4,340.0,flipped,th,False
1074,4,340.0,same,bq,False
1075,4,340.0,same,bqp,False
1076,4,340.0,same,exp,False
1077,4,340.0,same,hc,False
1078,4,340.0,same,oc,False
1079,4,340.0,same,th,False
1080,5,0.0,flipped,bq,False
1081,5,0.0,flipped,bqp,False
1082,5,0.0,flipped,exp,False
1083,5,0.0,flipped,hc,False
1084,5,0.0,flipped,oc,False
1085,5,0.0,flipped,th,False
1086,5,0.0,same,bq,False
1087,5,0.0,same,bqp,False
1088,5,0.0,same,exp,False
1089,5,0.0,same,hc,False
1090,5,0.0,same,oc,False
1091,5,0.0,same,th,False
1092,5,20.0,flipped,bq,False
1093,5,20.0,flipped,bqp,False
1094,5,20.0,flipped,exp,False
1095,5,20.0,flipped,hc,False
1096,5,20.0,flipped,oc,False
1097,5,20.0,flipped,th,False
1098,5,20.0,same,bq,False
1099,5,20.0,same,bqp,False
1100,5,20.0,same,exp,False
1101,5,20.0,same,hc,False
1102,5,20.0,same,oc,False
1103,5,20.0,same,th,False
1104,5,40.0,flipped,bq,False
1105,5,40.0,flipped,bqp,False
1106,5,40.0,flipped,exp,False
1107,5,40.0,flipped,hc,False
1108,5,40.0,flipped,oc,False
1109,5,40.0,flipped,th,False
1110,5,40.0,same,bq,False
1111,5,40.0,same,bqp,False
1112,5,40.0,same,exp,False
1113,5,40.0,same,hc,False
1114,5,40.0,same,oc,False
1115,5,40.0,same,th,False
1116,5,60.0,flipped,bq,False
1117,5,60.0,flipped,bqp,False
1118,5,60.0,flipped,exp,False
1119,5,60.0,flipped,hc,False
1120,5,60.0,flipped,oc,False
1121,5,60.0,flipped,th,False
1122,5,60.0,same,bq,False
1123,5,60.0,same,bqp,False
1124,5,60.0,same,exp,False
1125,5,60.0,same,hc,False
1126,5,60.0,same,oc,False
1127,5,60.0,same,th,False
1128,5,80.0,flipped,bq,False
1129,5,80.0,flipped,bqp,False
1130,5,80.0,flipped,exp,False
1131,5,80.0,flipped,hc,True
1132,5,80.0,flipped,oc,False
1133,5,80.0,flipped,th,False
1134,5,80.0,same,bq,False
1135,5,80.0,same,bqp,False
1136,5,80.0,same,exp,False
1137,5,80.0,same,hc,True
1138,5,80.0,same,oc,False
1139,5,80.0,same,th,False
1140,5,100.0,flipped,bq,False
1141,5,100.0,flipped,bqp,False
1142,5,100.0,flipped,exp,False
1143,5,100.0,flipped,hc,True
1144,5,100.0,flipped,oc,False
1145,5,100.0,flipped,th,False
1146,5,100.0,same,bq,False
1147,5,100.0,same,bqp,False
1148,5,100.0,same,exp,False
1149,5,100.0,same,hc,True
1150,5,100.0,same,oc,False
1151,5,100.0,same,th,False
1152,5,120.0,flipped,bq,False
1153,5,120.0,flipped,bqp,False
1154,5,120.0,flipped,exp,False
1155,5,120.0,flipped,hc,True
1156,5,120.0,flipped,oc,False
1157,5,120.0,flipped,th,False
1158,5,120.0,same,bq,False
1159,5,120.0,same,bqp,False
1160,5,120.0,same,exp,False
1161,5,120.0,same,hc,True
1162,5,120.0,same,oc,False
1163,5,120.0,same,th,False
1164,5,140.0,flipped,bq,False
1165,5,140.0,flipped,bqp,False
1166,5,140.0,flipped,exp,False
1167,5,140.0,flipped,hc,True
1168,5,140.0,flipped,oc,False
1169,5,140.0,flipped,th,False
1170,5,140.0,same,bq,False
1171,5,140.0,same,bqp,False
1172,5,140.0,same,exp,True
1173,5,140.0,same,hc,False
1174,5,140.0,same,oc,False
1175,5,140.0,same,th,False
1176,5,160.0,flipped,bq,False
1177,5,160.0,flipped,bqp,False
1178,5,160.0,flipped,exp,False
1179,5,160.0,flipped,hc,True
1180,5,160.0,flipped,oc,False
1181,5,160.0,flipped,th,False
1182,5,160.0,same,bq,False
1183,5,160.0,same,bqp,False
1184,5,160.0,same,exp,True
1185,5,160.0,same,hc,True
1186,5,160.0,same,oc,False
1187,5,160.0,same,th,False
1188,5,180.0,flipped,bq,False
1189,5,180.0,flipped,bqp,False
1190,5,180.0,flipped,exp,False
1191,5,180.0,flipped,hc,True
1192,5,180.0,flipped,oc,False
1193,5,180.0,flipped,th,False
1194,5,180.0,same,bq,False
1195,5,180.0,same,bqp,False
1196,5,180.0,same,exp,False
1197,5,180.0,same,hc,True
1198,5,180.0,same,oc,False
1199,5,180.0,same,th,False
1200,5,200.0,flipped,bq,False
1201,5,200.0,flipped,bqp,False
1202,5,200.0,flipped,exp,False
1203,5,200.0,flipped,hc,False
1204,5,200.0,flipped,oc,False
1205,5,200.0,flipped,th,False
1206,5,200.0,same,bq,False
1207,5,200.0,same,bqp,False
1208,5,200.0,same,exp,True
1209,5,200.0,same,hc,True
1210,5,200.0,same,oc,False
1211,5,200.0,same,th,False
1212,5,220.0,flipped,bq,False
1213,5,220.0,flipped,bqp,False
1214,5,220.0,flipped,exp,False
1215,5,220.0,flipped,hc,False
1216,5,220.0,flipped,oc,False
1217,5,220.0,flipped,th,False
1218,5,220.0,same,bq,False
1219,5,220.0,same,bqp,False
1220,5,220.0,same,exp,False
1221,5,220.0,same,hc,True
1222,5,220.0,same,oc,False
1223,5,220.0,same,th,False
1224,5,240.0,flipped,bq,False
1225,5,240.0,flipped,bqp,False
1226,5,240.0,flipped,exp,False
1227,5,240.0,flipped,hc,True
1228,5,240.0,flipped,oc,False
1229,5,240.0,flipped,th,False
1230,5,240.0,same,bq,False
1231,5,240.0,same,bqp,False
1232,5,240.0,same,exp,False
1233,5,240.0,same,hc,True
1234,5,240.0,same,oc,False
1235,5,240.0,same,th,False
1236,5,260.0,flipped,bq,False
1237,5,260.0,flipped,bqp,False
1238,5,260.0,flipped,exp,False
1239,5,260.0,flipped,hc,True
1240,5,260.0,flipped,oc,False
1241,5,260.0,flipped,th,False
1242,5,260.0,same,bq,False
1243,5,260.0,same,bqp,False
1244,5,260.0,same,exp,False
1245,5,260.0,same,hc,True
1246,5,260.0,same,oc,False
1247,5,260.0,same,th,False
1248,5,280.0,flipped,bq,False
1249,5,280.0,flipped,bqp,False
1250,5,280.0,flipped,exp,False
1251,5,280.0,flipped,hc,True
1252,5,280.0,flipped,oc,False
1253,5,280.0,flipped,th,False
1254,5,280.0,same,bq,False
1255,5,280.0,same,bqp,False
1256,5,280.0,same,exp,False
1257,5,280.0,same,hc,True
1258,5,280.0,same,oc,False
1259,5,280.0,same,th,False
1260,5,300.0,flipped,bq,False
1261,5,300.0,flipped,bqp,False
1262,5,300.0,flipped,exp,False
1263,5,300.0,flipped,hc,False
1264,5,300.0,flipped,oc,False
1265,5,300.0,flipped,th,False
1266,5,300.0,same,bq,False
1267,5,300.0,same,bqp,False
1268,5,300.0,same,exp,False
1269,5,300.0,same,hc,False
1270,5,300.0,same,oc,False
1271,5,300.0,same,th,False
1272,5,320.0,flipped,bq,False
1273,5,320.0,flipped,bqp,False
1274,5,320.0,flipped,exp,False
1275,5,320.0,flipped,hc,False
1276,5,320.0,flipped,oc,False
1277,5,320.0,flipped,th,False
1278,5,320.0,same,bq,False
1279,5,320.0,same,bqp,False
1280,5,320.0,same,exp,False
1281,5,320.0,same,hc,False
1282,5,320.0,same,oc,False
1283,5,320.0,same,th,False
1284,5,340.0,flipped,bq,False
1285,5,340.0,flipped,bqp,False
1286,5,340.0,flipped,exp,False
1287,5,340.0,flipped,hc,False
1288,5,340.0,flipped,oc,False
1289,5,340.0,flipped,th,False
1290,5,340.0,same,bq,False
1291,5,340.0,same,bqp,False
1292,5,340.0,same,exp,False
1293,5,340.0,same,hc,False
1294,5,340.0,same,oc,False
1295,5,340.0,same,th,False
1296,6,0.0,flipped,bq,False
1297,6,0.0,flipped,bqp,False
1298,6,0.0,flipped,exp,False
1299,6,0.0,flipped,hc,False
1300,6,0.0,flipped,oc,False
1301,6,0.0,flipped,th,False
1302,6,0.0,same,bq,False
1303,6,0.0,same,bqp,False
1304,6,0.0,same,exp,False
1305,6,0.0,same,hc,False
1306,6,0.0,same,oc,False
1307,6,0.0,same,th,False
1308,6,20.0,flipped,bq,False
1309,6,20.0,flipped,bqp,False
1310,6,20.0,flipped,exp,False
1311,6,20.0,flipped,hc,False
1312,6,20.0,flipped,oc,False
1313,6,20.0,flipped,th,False
1314,6,20.0,same,bq,False
1315,6,20.0,same,bqp,False
1316,6,20.0,same,exp,False
1317,6,20.0,same,hc,False
1318,6,20.0,same,oc,False
1319,6,20.0,same,th,False
1320,6,40.0,flipped,bq,False
1321,6,40.0,flipped,bqp,False
1322,6,40.0,flipped,exp,False
1323,6,40.0,flipped,hc,False
1324,6,40.0,flipped,oc,False
1325,6,40.0,flipped,th,False
1326,6,40.0,same,bq,False
1327,6,40.0,same,bqp,False
1328,6,40.0,same,exp,False
1329,6,40.0,same,hc,False
1330,6,40.0,same,oc,False
1331,6,40.0,same,th,False
1332,6,60.0,flipped,bq,False
1333,6,60.0,flipped,bqp,False
1334,6,60.0,flipped,exp,False
1335,6,60.0,flipped,hc,True
1336,6,60.0,flipped,oc,False
1337,6,60.0,flipped,th,False
1338,6,60.0,same,bq,False
1339,6,60.0,same,bqp,False
1340,6,60.0,same,exp,False
1341,6,60.0,same,hc,True
1342,6,60.0,same,oc,False
1343,6,60.0,same,th,False
1344,6,80.0,flipped,bq,False
1345,6,80.0,flipped,bqp,False
1346,6,80.0,flipped,exp,False
1347,6,80.0,flipped,hc,True
1348,6,80.0,flipped,oc,False
1349,6,80.0,flipped,th,False
1350,6,80.0,same,bq,False
1351,6,80.0,same,bqp,False
1352,6,80.0,same,exp,False
1353,6,80.0,same,hc,True
1354,6,80.0,same,oc,False
1355,6,80.0,same,th,False
1356,6,100.0,flipped,bq,False
1357,6,100.0,flipped,bqp,False
1358,6,100.0,flipped,exp,False
1359,6,100.0,flipped,hc,True
1360,6,100.0,flipped,oc,False
1361,6,100.0,flipped,th,False
1362,6,100.0,same,bq,False
1363,6,100.0,same,bqp,False
1364,6,100.0,same,exp,False
1365,6,100.0,same,hc,True
1366,6,100.0,same,oc,False
1367,6,100.0,same,th,False
1368,6,120.0,flipped,bq,False
1369,6,120.0,flipped,bqp,False
1370,6,120.0,flipped,exp,False
1371,6,120.0,flipped,hc,True
1372,6,120.0,flipped,oc,False
1373,6,120.0,flipped,th,False
1374,6,120.0,same,bq,False
1375,6,120.0,same,bqp,False
1376,6,120.0,same,exp,False
1377,6,120.0,same,hc,True
1378,6,120.0,same,oc,False
1379,6,120.0,same,th,False
1380,6,140.0,flipped,bq,False
1381,6,140.0,flipped,bqp,False
1382,6,140.0,flipped,exp,False
1383,6,140.0,flipped,hc,True
1384,6,140.0,flipped,oc,False
1385,6,140.0,flipped,th,False
1386,6,140.0,same,bq,False
1387,6,140.0,same,bqp,False
1388,6,140.0,same,exp,False
1389,6,140.0,same,hc,True
1390,6,140.0,same,oc,False
1391,6,140.0,same,th,False
1392,6,160.0,flipped,bq,False
1393,6,160.0,flipped,bqp,False
1394,6,160.0,flipped,exp,False
1395,6,160.0,flipped,hc,True
1396,6,160.0,flipped,oc,False
1397,6,160.0,flipped,th,False
1398,6,160.0,same,bq,False
1399,6,160.0,same,bqp,False
1400,6,160.0,same,exp,False
1401,6,160.0,same,hc,True
1402,6,160.0,same,oc,False
1403,6,160.0,same,th,False
1404,6,180.0,flipped,bq,False
1405,6,180.0,flipped,bqp,False
1406,6,180.0,flipped,exp,False
1407,6,180.0,flipped,hc,True
1408,6,180.0,flipped,oc,False
1409,6,180.0,flipped,th,False
1410,6,180.0,same,bq,False
1411,6,180.0,same,bqp,False
1412,6,180.0,same,exp,True
1413,6,180.0,same,hc,True
1414,6,180.0,same,oc,False
1415,6,180.0,same,th,False
1416,6,200.0,flipped,bq,False
1417,6,200.0,flipped,bqp,True
1418,6,200.0,flipped,exp,False
1419,6,200.0,flipped,hc,True
1420,6,200.0,flipped,oc,False
1421,6,200.0,flipped,th,False
1422,6,200.0,same,bq,False
1423,6,200.0,same,bqp,False
1424,6,200.0,same,exp,True
1425,6,200.0,same,hc,True
1426,6,200.0,same,oc,False
1427,6,200.0,same,th,False
1428,6,220.0,flipped,bq,False
1429,6,220.0,flipped,bqp,False
1430,6,220.0,flipped,exp,False
1431,6,220.0,flipped,hc,True
1432,6,220.0,flipped,oc,False
1433,6,220.0,flipped,th,False
1434,6,220.0,same,bq,False
1435,6,220.0,same,bqp,False
1436,6,220.0,same,exp,True
1437,6,220.0,same,hc,True
1438,6,220.0,same,oc,False
1439,6,220.0,same,th,False
1440,6,240.0,flipped,bq,False
1441,6,240.0,flipped,bqp,False
1442,6,240.0,flipped,exp,False
1443,6,240.0,flipped,hc,True
1444,6,240.0,flipped,oc,False
1445,6,240.0,flipped,th,False
1446,6,240.0,same,bq,False
1447,6,240.0,same,bqp,False
1448,6,240.0,same,exp,False
1449,6,240.0,same,hc,True
1450,6,240.0,same,oc,False
1451,6,240.0,same,th,False
1452,6,260.0,flipped,bq,False
1453,6,260.0,flipped,bqp,False
1454,6,260.0,flipped,exp,False
1455,6,260.0,flipped,hc,True
1456,6,260.0,flipped,oc,False
1457,6,260.0,flipped,th,False
1458,6,260.0,same,bq,False
1459,6,260.0,same,bqp,False
1460,6,260.0,same,exp,False
1461,6,260.0,same,hc,True
1462,6,260.0,same,oc,False
1463,6,260.0,same,th,False
1464,6,280.0,flipped,bq,False
1465,6,280.0,flipped,bqp,False
1466,6,280.0,flipped,exp,False
1467,6,280.0,flipped,hc,True
1468,6,280.0,flipped,oc,False
1469,6,280.0,flipped,th,False
1470,6,280.0,same,bq,False
1471,6,280.0,same,bqp,False
1472,6,280.0,same,exp,False
1473,6,280.0,same,hc,True
1474,6,280.0,same,oc,False
1475,6,280.0,same,th,False
1476,6,300.0,flipped,bq,False
1477,6,300.0,flipped,bqp,False
1478,6,300.0,flipped,exp,False
1479,6,300.0,flipped,hc,True
1480,6,300.0,flipped,oc,False
1481,6,300.0,flipped,th,False
1482,6,300.0,same,bq,False
1483,6,300.0,same,bqp,False
1484,6,300.0,same,exp,False
1485,6,300.0,same,hc,True
1486,6,300.0,same,oc,False
1487,6,300.0,same,th,False
1488,6,320.0,flipped,bq,False
1489,6,320.0,flipped,bqp,False
1490,6,320.0,flipped,exp,False
1491,6,320.0,flipped,hc,False
1492,6,320.0,flipped,oc,False
1493,6,320.0,flipped,th,False
1494,6,320.0,same,bq,False
1495,6,320.0,same,bqp,False
1496,6,320.0,same,exp,False
1497,6,320.0,same,hc,False
1498,6,320.0,same,oc,False
1499,6,320.0,same,th,False
1500,6,340.0,flipped,bq,False
1501,6,340.0,flipped,bqp,False
1502,6,340.0,flipped,exp,False
1503,6,340.0,flipped,hc,False
1504,6,340.0,flipped,oc,False
1505,6,340.0,flipped,th,False
1506,6,340.0,same,bq,False
1507,6,340.0,same,bqp,False
1508,6,340.0,same,exp,False
1509,6,340.0,same,hc,False
1510,6,340.0,same,oc,False
1511,6,340.0,same,th,False
1512,7,0.0,flipped,bq,False
1513,7,0.0,flipped,bqp,False
1514,7,0.0,flipped,exp,False
1515,7,0.0,flipped,hc,False
1516,7,0.0,flipped,oc,False
1517,7,0.0,flipped,th,False
1518,7,0.0,same,bq,False
1519,7,0.0,same,bqp,False
1520,7,0.0,same,exp,False
1521,7,0.0,same,hc,False
1522,7,0.0,same,oc,False
1523,7,0.0,same,th,False
1524,7,20.0,flipped,bq,False
1525,7,20.0,flipped,bqp,False
1526,7,20.0,flipped,exp,False
1527,7,20.0,flipped,hc,False
1528,7,20.0,flipped,oc,False
1529,7,20.0,flipped,th,False
1530,7,20.0,same,bq,False
1531,7,20.0,same,bqp,False
1532,7,20.0,same,exp,False
1533,7,20.0,same,hc,False
1534,7,20.0,same,oc,False
1535,7,20.0,same,th,False
1536,7,40.0,flipped,bq,False
1537,7,40.0,flipped,bqp,False
1538,7,40.0,flipped,exp,False
